t,value
1546542168,80674632
1546542171,80677840
1546542174,80685192
1546542177,80685192
1546542180,80685192
1546542183,80690256
1546542186,80696624
1546542189,80696624
1546542192,80696624
1546542195,80696624
1546542198,80697144
1546542201,80747304
1546542204,80749776
1546542207,80751272
1546542210,80751272
1546542213,80751272
1546542216,80751272
1546542219,80756024
1546542222,80757336
1546542225,80833392
1546542228,80846328
1546542231,80846328
1546542234,80846328
1546542237,80846328
1546542240,80846328
1546542243,80848344
1546542246,80850968
1546542249,80855328
1546542252,80855328
1546542255,80868312
1546542258,80883184
1546542261,81538656
1546542264,81546328
1546542267,81846960
1546542270,81847576
1546542273,82033376
1546542276,82033376
1546542279,82033376
1546542282,82036528
1546542285,82036528
1546542288,82036528
1546542291,82036528
1546542294,82036528
1546542297,82036528
1546542300,82036528
1546542303,82036848
1546542306,82036848
1546542309,82036848
1546542312,82039216
1546542315,82124744
1546542318,82129160
1546542321,82132112
1546542324,82132112
1546542327,82132112
1546542330,82132112
1546542333,82132112
1546542336,82132112
1546542339,82132112
1546542342,82133000
1546542345,82133376
1546542348,82133376
1546542351,82135704
1546542354,82150104
1546542357,82157184
1546542360,82157184
1546542363,82160824
1546542366,82627904
1546542369,82627904
1546542372,82627904
1546542375,82627904
1546542378,82627904
1546542381,82632176
1546542384,82634896
1546542387,82730816
1546542390,82762856
1546542393,82762856
1546542396,82762856
1546542399,82762856
1546542402,82765560
1546542405,82769088
1546542408,82769088
1546542411,82769088
1546542414,82769088
1546542417,82769088
1546542420,82827912
1546542423,83210288
1546542426,83312680
1546542429,83324136
1546542432,83324136
1546542435,83400800
1546542438,83400800
1546542441,83408928
1546542444,83409408
1546542447,83411304
1546542450,83444376
1546542453,83444376
1546542456,83444376
1546542459,83444376
1546542462,83531752
1546542465,83662664
1546542468,83684088
1546542471,83684120
1546542474,83684120
1546542477,83687064
1546542480,83687064
1546542483,83700968
1546542486,83703096
1546542489,83716960
1546542492,83716960
1546542495,83717824
1546542498,83722952
1546542501,83724048
1546542504,83735512
1546542507,83735512
1546542510,83735512
1546542513,83737888
1546542516,83737888
1546542519,83738960
1546542522,83738960
1546542525,83738960
1546542528,83738960
1546542531,83740928
1546542534,83742424
1546542537,83742424
1546542540,83742424
1546542543,83742424
1546542546,83742424
1546542549,83746936
1546542552,83748664
1546542555,83749192
1546542558,83762784
1546542561,83770608
1546542564,83770992
1546542567,83770992
1546542570,83771528
1546542573,83771528
1546542576,83774528
1546542579,83777256
1546542582,83782896
1546542585,83782896
1546542588,83782896
1546542591,83782896
1546542594,83784112
1546542597,83785504
1546542600,83785504
1546542603,83789128
1546542606,83789128
1546542609,83789128
1546542612,83789128
1546542615,83789128
1546542618,83789128
1546542621,83790360
1546542624,84030096
1546542627,84030096
1546542630,84104728
1546542633,84157640
1546542636,84159112
1546542639,84196480
1546542642,84198248
1546542645,84262352
1546542648,84291144
1546542651,84366752
1546542654,84366752
1546542657,84366752
1546542660,84366752
1546542663,84374192
1546542666,84374192
1546542669,84374192
1546542672,84374192
1546542675,84374192
1546542678,84374192
1546542681,84374192
1546542684,84374192
1546542687,84374192
1546542690,84374192
1546542693,84374192
1546542696,84374192
1546542699,84374192
1546542702,84374192
1546542705,84374192
1546542708,84374192
1546542711,84374192
1546542714,84374192
1546542717,84374192
1546542720,84374192
1546542723,84374192
1546542726,84374192
1546542729,84374192
1546542732,84374192
1546542735,84374192
1546542738,84374192
1546542741,84377840
1546542744,84377840
1546542747,84377840
1546542750,84377840
1546542753,84377840
1546542756,84377840
1546542759,84377840
1546542762,84380960
1546542765,84380960
1546542768,84380960
1546542771,84380960
1546542774,84380960
1546542777,84380960
1546542780,84380960
1546542783,84382864
1546542786,84382864
1546542789,84382864
1546542792,84382864
1546542795,84382864
1546542798,84382864
1546542801,84382864
1546542804,84382864
1546542807,84382864
1546542810,84382864
1546542813,84382864
1546542816,84382864
1546542819,84382864
1546542822,84382864
1546542825,84382864
1546542828,84382864
1546542831,84382864
1546542834,84382864
1546542837,84382864
1546542840,84382864
1546542843,84383776
1546542846,84383776
1546542849,84383776
1546542852,84383776
1546542855,84383776
1546542858,84383776
1546542861,84384504
1546542864,84384504
1546542867,84384504
1546542870,84384504
1546542873,84384504
1546542876,84384504
1546542879,84384504
1546542882,84390320
1546542885,84390320
1546542888,84390320
1546542891,84390320
1546542894,84390320
1546542897,84390320
1546542900,84390320
1546542903,84396696
1546542906,84396696
1546542909,84396696
1546542912,84396696
1546542915,84396696
1546542918,84396696
1546542921,84397576
1546542924,84397576
1546542927,84397576
1546542930,84397576
1546542933,84397576
1546542936,84397576
1546542939,84397576
1546542942,84400888
1546542945,84400888
1546542948,84400888
1546542951,84400888
1546542954,84400888
1546542957,84400888
1546542960,84400888
1546542963,84408056
1546542966,84408056
1546542969,84408056
1546542972,84408056
1546542975,84408056
1546542978,84408056
1546542981,84411048
1546542984,84411048
1546542987,84411048
1546542990,84411048
1546542993,84411048
1546542996,84413824
1546542999,84413824
1546543002,84414472
1546543005,84414472
1546543008,84414472
1546543011,84414472
1546543014,84415368
1546543017,84415368
1546543020,84415368
1546543023,84418520
1546543026,84418520
1546543029,84418520
1546543032,84418520
1546543035,84418520
1546543038,84418520
1546543041,84420240
1546543044,84420240
1546543047,84420240
1546543050,84420240
1546543053,84420240
1546543056,84420240
1546543059,84420240
1546543062,84425968
1546543065,84425968
1546543068,84425968
1546543071,84425968
1546543074,84425968
1546543077,84425968
1546543080,84425968
1546543083,84434072
1546543086,84434368
1546543089,84434368
1546543092,84434368
1546543095,84434368
1546543098,84434368
1546543101,84437424
1546543104,84437424
1546543107,84437424
1546543110,84437424
1546543113,84437424
1546543116,84437424
1546543119,84437424
1546543122,84437424
1546543125,84437424
1546543128,84437424
1546543131,84437424
1546543134,84437424
1546543137,84437424
1546543140,84437424
1546543143,84440304
1546543146,84440304
1546543149,84440304
1546543152,84440304
1546543155,84440304
1546543158,84440304
1546543161,84441672
1546543164,84441672
1546543167,84441672
1546543170,84441672
1546543173,84441672
1546543176,84441672
1546543179,84441672
1546543182,84441672
1546543185,84441672
1546543188,84441672
1546543191,84441672
1546543194,84441672
1546543197,84441672
1546543200,84441672
1546543203,84443416
1546543206,84443416
1546543209,84443416
1546543212,84443416
1546543215,84443416
1546543218,84443416
1546543221,84444504
1546543224,84444504
1546543227,84444504
1546543230,84444504
1546543233,84444504
1546543236,84444504
1546543239,84444504
1546543242,84444504
1546543245,84444504
1546543248,84444504
1546543251,84444504
1546543254,84444504
1546543257,84444504
1546543260,84444504
1546543263,84447128
1546543266,84447128
1546543269,84447128
1546543272,84447128
1546543275,84447128
1546543278,84447128
1546543281,84447128
1546543284,84447128
1546543287,84447128
1546543290,84447128
1546543293,84447128
1546543296,84447128
1546543299,84447128
1546543302,84448016
1546543305,84448016
1546543308,84448016
1546543311,84448016
1546543314,84448016
1546543317,84448016
1546543320,84448016
1546543323,84448016
1546543326,84448016
1546543329,84448016
