t,value
1546543434,59
1546543437,59
1546543440,59
1546543443,59
1546543446,59
1546543449,59
1546543452,59
1546543455,59
1546543458,59
1546543461,59
1546543464,59
1546543467,59
1546543470,59
1546543473,59
1546543476,59
1546543479,59
1546543482,59
1546543485,59
1546543488,59
1546543491,59
1546543494,59
1546543497,59
1546543500,59
1546543503,59
1546543506,59
1546543509,59
1546543512,59
1546543515,59
1546543518,59
1546543521,59
1546543524,59
1546543527,59
1546543530,59
1546543533,59
1546543536,59
1546543539,59
1546543542,59
1546543545,59
1546543548,59
1546543551,59
1546543554,59
1546543557,59
1546543560,59
1546543563,59
1546543566,59
1546543569,59
1546543572,59
1546543575,59
1546543578,59
1546543581,59
1546543584,59
1546543587,59
1546543590,59
1546543593,59
1546543596,59
1546543599,59
1546543602,59
1546543605,59
1546543608,59
1546543611,59
1546543614,59
1546543617,59
1546543620,59
1546543623,59
1546543626,59
1546543629,59
1546543632,59
1546543635,59
1546543638,59
1546543641,59
1546543644,59
1546543647,59
1546543650,59
1546543653,59
1546543656,59
1546543659,59
1546543662,59
1546543665,59
1546543668,59
1546543671,59
1546543674,59
1546543677,59
1546543680,59
1546543683,59
1546543686,59
1546543689,59
1546543692,59
1546543695,59
1546543698,59
1546543701,59
1546543704,59
1546543707,59
1546543710,59
1546543713,59
1546543716,59
1546543719,59
1546543722,59
1546543725,59
1546543728,59
1546543731,59
1546543734,59
1546543737,59
1546543740,59
1546543743,59
1546543746,59
1546543749,59
1546543752,59
1546543755,59
1546543758,59
1546543761,59
1546543764,59
1546543767,59
1546543770,59
1546543773,59
1546543776,59
1546543779,59
1546543782,59
1546543785,59
1546543788,59
1546543791,59
1546543794,59
1546543797,59
1546543800,59
1546543803,59
1546543806,59
1546543809,59
1546543812,59
1546543815,59
1546543818,59
1546543821,59
1546543824,59
1546543827,59
1546543830,59
1546543833,59
1546543836,59
1546543839,59
1546543842,59
1546543845,59
1546543848,59
1546543851,59
1546543854,59
1546543857,59
1546543860,59
1546543863,59
1546543866,59
1546543869,59
1546543872,59
1546543875,59
1546543878,59
1546543881,59
1546543884,59
1546543887,59
1546543890,59
1546543893,59
1546543896,59
1546543899,59
1546543902,59
1546543905,59
1546543908,59
1546543911,59
1546543914,59
1546543917,59
1546543920,59
1546543923,59
1546543926,59
1546543929,59
1546543932,59
1546543935,59
1546543938,59
1546543941,59
1546543944,59
1546543947,59
1546543950,59
1546543953,59
1546543956,59
1546543959,59
1546543962,59
1546543965,59
1546543968,59
1546543971,59
1546543974,59
1546543977,59
1546543980,59
1546543983,59
1546543986,59
1546543989,59
1546543992,59
1546543995,59
1546543998,59
1546544001,59
1546544004,59
1546544007,59
1546544010,59
1546544013,59
1546544016,59
1546544019,59
1546544022,60
1546544025,60
1546544028,60
1546544031,60
1546544034,60
1546544037,60
1546544040,60
1546544043,60
1546544046,60
1546544049,60
1546544052,60
1546544055,60
1546544058,60
1546544061,60
1546544064,60
1546544067,60
1546544070,60
1546544073,60
1546544076,60
1546544079,60
1546544082,60
1546544085,60
1546544088,60
1546544091,60
1546544094,60
1546544097,60
1546544100,60
1546544103,60
1546544106,60
1546544109,60
1546544112,60
1546544115,60
1546544118,60
1546544121,60
1546544124,60
1546544127,60
1546544130,60
1546544133,60
1546544136,60
1546544139,60
1546544142,60
1546544145,60
1546544148,60
1546544151,60
1546544154,60
1546544157,60
1546544160,60
1546544163,60
1546544166,60
1546544169,60
1546544172,60
1546544175,60
1546544178,60
1546544181,60
1546544184,60
1546544187,60
1546544190,60
1546544193,60
1546544196,60
1546544199,60
1546544202,60
1546544205,60
1546544208,60
1546544211,60
1546544214,60
1546544217,60
1546544220,60
1546544223,60
1546544226,60
1546544229,60
1546544232,60
1546544235,60
1546544238,60
1546544241,60
1546544244,60
1546544247,60
1546544250,60
1546544253,60
1546544256,60
1546544259,60
1546544262,60
1546544265,60
1546544268,60
1546544271,60
1546544274,60
1546544277,60
1546544280,60
1546544283,60
1546544286,60
1546544289,60
1546544292,60
1546544295,60
1546544298,60
1546544301,60
1546544304,60
1546544307,60
1546544310,60
1546544313,60
1546544316,60
1546544319,60
1546544322,60
1546544325,60
1546544328,60
1546544331,60
1546544334,60
1546544337,60
1546544340,60
1546544343,60
1546544346,60
1546544349,60
1546544352,60
1546544355,60
1546544358,60
1546544361,60
1546544364,60
1546544367,60
1546544370,60
1546544373,60
1546544376,60
1546544379,60
1546544382,60
1546544385,60
1546544388,60
1546544391,60
1546544394,60
1546544397,60
1546544400,60
1546544403,60
1546544406,60
1546544409,60
1546544412,60
1546544415,60
1546544418,60
1546544421,60
1546544424,60
1546544427,60
1546544430,60
1546544433,60
1546544436,60
1546544439,60
1546544442,60
1546544445,60
1546544448,60
1546544451,60
1546544454,60
1546544457,60
1546544460,60
1546544463,60
1546544466,60
1546544469,60
1546544472,60
1546544475,60
1546544478,60
1546544481,60
1546544484,60
1546544487,60
1546544490,60
1546544493,60
1546544496,60
1546544499,60
1546544502,60
1546544505,60
1546544508,60
1546544511,60
1546544514,60
1546544517,60
1546544520,60
1546544523,60
1546544526,60
1546544529,60
1546544532,60
1546544535,60
1546544538,60
1546544541,60
1546544544,60
1546544547,60
1546544550,60
1546544553,60
1546544556,60
1546544559,60
1546544562,60
1546544565,60
1546544568,60
1546544571,60
1546544574,60
1546544577,60
1546544580,60
1546544583,60
1546544586,60
1546544589,60
1546544592,60
1546544595,60
1546544598,60
1546544601,60
1546544604,60
1546544607,60
1546544610,60
1546544613,60
1546544616,60
1546544619,60
1546544622,60
1546544625,60
1546544628,60
1546544631,60
1546544634,60
1546544637,60
1546544640,60
1546544643,60
1546544646,60
1546544649,60
1546544652,60
1546544655,60
1546544658,60
1546544661,60
1546544664,60
1546544667,60
1546544670,60
1546544673,60
1546544676,60
1546544679,60
1546544682,60
1546544685,60
1546544688,60
1546544691,60
1546544694,60
1546544697,60
1546544700,60
1546544703,60
1546544706,60
1546544709,60
1546544712,60
1546544715,60
1546544718,60
1546544721,60
1546544724,60
1546544727,60
1546544730,60
1546544733,60
1546544736,60
1546544739,60
1546544742,60
1546544745,60
1546544748,60
1546544751,60
1546544754,60
1546544757,60
1546544760,60
1546544763,60
1546544766,60
1546544769,60
1546544772,60
1546544775,60
1546544778,60
1546544781,60
1546544784,60
1546544787,60
1546544790,60
1546544793,60
1546544796,60
1546544799,60
1546544802,60
1546544805,60
1546544808,60
1546544811,60
1546544814,60
1546544817,60
1546544820,60
1546544823,60
1546544826,60
1546544829,60
1546544832,60
1546544835,60
1546544838,60
1546544841,60
1546544844,60
1546544847,60
1546544850,60
1546544853,60
1546544856,60
1546544859,60
1546544862,60
1546544865,60
1546544868,60
1546544871,60
1546544874,60
1546544877,60
1546544880,60
1546544883,60
1546544886,60
1546544889,60
1546544892,60
1546544895,60
1546544898,60
1546544901,60
1546544904,60
1546544907,60
1546544910,60
1546544913,60
1546544916,60
1546544919,60
1546544922,60
1546544925,60
1546544928,60
1546544931,60
1546544934,60
1546544937,60
1546544940,60
1546544943,60
1546544946,60
1546544949,60
1546544952,60
1546544955,60
1546544958,60
1546544961,60
1546544964,60
1546544967,60
1546544970,60
1546544973,60
1546544976,60
1546544979,60
1546544982,60
1546544985,60
1546544988,60
1546544991,60
1546544994,60
1546544997,60
1546545000,60
1546545003,60
1546545006,60
1546545009,60
1546545012,60
1546545015,60
1546545018,60
1546545021,60
1546545024,60
1546545027,60
1546545030,60
1546545033,60
1546545036,60
1546545039,60
1546545042,60
1546545045,60
1546545048,60
1546545051,60
1546545054,60
1546545057,60
1546545060,60
1546545063,60
1546545066,60
1546545069,60
